2017-09-13 19:42:01.911229,0.635252
2017-09-13 19:42:06.952620,0.616721
2017-09-13 19:42:11.990398,0.56502
2017-09-13 19:42:17.031146,0.6704
2017-09-13 19:42:22.071361,0.508043
2017-09-13 19:42:27.111321,0.615138
2017-09-13 19:42:32.158344,0.72197
2017-09-13 19:42:37.209698,0.548336
2017-09-13 19:42:42.261542,0.558293
2017-09-13 19:42:47.302411,0.562118
2017-09-13 19:42:52.345849,0.623579
2017-09-13 19:42:57.385920,0.590079
2017-09-13 19:43:02.427211,0.606763
2017-09-13 19:43:07.473343,0.59153
2017-09-13 19:43:12.508974,0.539829
2017-09-13 19:43:17.558894,0.639274
2017-09-13 19:43:23.186528,0.622656
2017-09-13 19:43:28.309173,0.738654
2017-09-13 19:43:33.351477,0.686887
2017-09-13 19:43:38.390159,0.658135
2017-09-13 19:43:43.440350,0.72652
2017-09-13 19:43:48.478988,0.687282
2017-09-13 19:43:53.517633,0.617776
2017-09-13 19:43:58.558097,0.716364
2017-09-13 19:44:03.599592,0.758372
2017-09-13 19:44:08.660959,52.665475
2017-09-13 19:44:13.741425,15.287979
2017-09-13 19:44:18.781908,14.412357
2017-09-13 19:44:23.817812,13.526249
2017-09-13 19:44:28.857484,8.519216
2017-09-13 19:44:33.902310,11.260894
2017-09-13 19:44:38.945311,8.330613
2017-09-13 19:44:43.989819,12.869235
2017-09-13 19:44:49.026911,88.699071
2017-09-13 19:44:54.070358,97.115808
2017-09-13 19:44:59.226856,104.78512
2017-09-13 19:45:04.307738,111.031728
2017-09-13 19:45:09.344657,3.56006
2017-09-13 19:45:14.383814,8.482814
2017-09-13 19:45:19.426421,131.511453
2017-09-13 19:45:24.467589,133.813737
2017-09-13 19:45:29.506326,10.965921
2017-09-13 19:45:34.546371,162.721014
2017-09-13 19:45:39.593663,166.865217
2017-09-13 19:45:44.632301,11.01716
2017-09-13 19:45:49.671695,120.112205
2017-09-13 19:45:54.713326,185.448552
2017-09-13 19:45:59.755917,10.884544
2017-09-13 19:46:04.836726,3.581492
2017-09-13 19:46:09.879579,3.448019
2017-09-13 19:46:14.917118,186.379832
2017-09-13 19:46:19.955309,197.661961
2017-09-13 19:46:24.997423,1.093704
2017-09-13 19:46:30.039251,189.547121
2017-09-13 19:46:35.084071,196.395414
2017-09-13 19:46:40.119329,3.481717
2017-09-13 19:46:45.205830,179.927343
2017-09-13 19:46:50.248400,194.49454
2017-09-13 19:46:55.287594,3.571996
2017-09-13 19:47:00.331740,17.375018
2017-09-13 19:47:05.404425,190.303251
2017-09-13 19:47:10.438834,95.350451
2017-09-13 19:47:15.481413,4.456917
2017-09-13 19:47:20.523885,211.012795
2017-09-13 19:47:25.567039,150.983994
2017-09-13 19:47:30.605771,3.385898
2017-09-13 19:47:35.645976,193.755094
2017-09-13 19:47:40.686121,193.740784
2017-09-13 19:47:45.743817,3.499852
2017-09-13 19:47:50.780735,215.005061
2017-09-13 19:47:55.830658,202.364524
2017-09-13 19:48:00.885424,3.330438
2017-09-13 19:48:05.931428,198.372918
2017-09-13 19:48:10.974838,202.723596
2017-09-13 19:48:16.020806,3.456328
2017-09-13 19:48:21.062476,153.33488
2017-09-13 19:48:26.141308,211.067596
2017-09-13 19:48:31.183889,3.436083
2017-09-13 19:48:36.356977,89.399476
2017-09-13 19:48:41.401819,187.097647
2017-09-13 19:48:46.453440,8.503719
2017-09-13 19:48:51.494212,3.737453
2017-09-13 19:48:56.537488,198.281254
2017-09-13 19:49:01.581694,33.277146
2017-09-13 19:49:06.625642,4.150403
2017-09-13 19:49:11.668364,2168.033114
2017-09-13 19:49:16.762265,2158.1667
2017-09-13 19:49:21.812994,1990.85378
2017-09-13 19:49:26.863585,2153.141269
2017-09-13 19:49:31.904356,2148.379091
2017-09-13 19:49:36.947049,2114.773208
2017-09-13 19:49:42.002192,2156.868895
2017-09-13 19:49:47.045325,2157.924878
2017-09-13 19:49:52.178305,2008.195231
2017-09-13 19:49:57.743984,2145.827797
2017-09-13 19:50:02.953729,2145.064084
2017-09-13 19:50:08.168721,1933.785859
2017-09-13 19:50:13.252173,2151.808711
2017-09-13 19:50:18.286383,2152.171608
2017-09-13 19:50:23.329980,1937.588993
2017-09-13 19:50:28.366321,2158.204355
2017-09-13 19:50:33.411481,2142.244656
2017-09-13 19:50:38.451565,1955.891202
2017-09-13 19:50:43.488238,2162.510916
2017-09-13 19:50:48.528195,2168.337056
2017-09-13 19:50:53.564422,2064.902233
2017-09-13 19:50:58.620309,2162.054442
2017-09-13 19:51:03.684144,2154.117458
2017-09-13 19:51:08.726769,2004.228618
2017-09-13 19:51:13.772053,2151.46441
2017-09-13 19:51:18.811818,2139.616141
2017-09-13 19:51:24.048047,2132.118088
2017-09-13 19:51:29.093256,2159.946565
2017-09-13 19:51:34.128695,2151.808315
2017-09-13 19:51:39.177030,2036.497591
2017-09-13 19:51:44.214160,2171.204162
2017-09-13 19:51:49.261426,2163.111283
2017-09-13 19:51:54.342179,2162.145183
2017-09-13 19:51:59.391613,2134.636607
2017-09-13 19:52:04.446687,2145.513963
2017-09-13 19:52:09.485932,2058.913076
2017-09-13 19:52:14.525681,2150.991054
2017-09-13 19:52:19.577160,2152.227068
2017-09-13 19:52:24.615172,2143.890718
2017-09-13 19:52:29.656075,2098.595164
2017-09-13 19:52:34.692617,2144.675072
2017-09-13 19:52:39.737456,2138.11384
2017-09-13 19:52:44.783781,2160.900728
2017-09-13 19:52:49.824977,2162.424066
2017-09-13 19:52:54.869007,2150.309311
2017-09-13 19:52:59.909493,2086.037388
2017-09-13 19:53:04.947097,2142.75481
2017-09-13 19:53:09.987390,2137.143256
2017-09-13 19:53:15.031183,1993.087085
2017-09-13 19:53:20.085764,2143.894939
2017-09-13 19:53:25.131331,2157.683123
2017-09-13 19:53:30.174193,2066.543151
2017-09-13 19:53:35.216453,2150.947135
2017-09-13 19:53:40.258537,2139.055473
2017-09-13 19:53:45.333633,1970.913158
2017-09-13 19:53:50.375217,2139.6046
2017-09-13 19:53:55.418932,2150.542296
2017-09-13 19:54:00.455601,2023.878223
2017-09-13 19:54:05.512864,2145.395855
2017-09-13 19:54:10.547728,2149.850727
2017-09-13 19:54:15.593854,1951.267378
2017-09-13 19:54:20.634383,2146.692407
2017-09-13 19:54:25.673049,2142.748017
2017-09-13 19:54:30.714646,1943.281792
2017-09-13 19:54:35.756470,2147.676377
2017-09-13 19:54:40.795656,2149.475696
2017-09-13 19:54:45.839555,1944.418756
2017-09-13 19:54:50.898801,2142.232456
2017-09-13 19:54:55.944377,2139.615547
2017-09-13 19:55:01.016218,1933.038236
2017-09-13 19:55:06.056425,2132.068695
2017-09-13 19:55:11.095023,2152.827632
2017-09-13 19:55:16.134929,1944.662424
2017-09-13 19:55:21.193771,2146.053264
2017-09-13 19:55:26.233256,2142.228895
2017-09-13 19:55:31.271986,1942.133815
2017-09-13 19:55:36.368909,2149.510054
2017-09-13 19:55:41.444746,2151.215664
2017-09-13 19:55:46.496332,1941.28035
2017-09-13 19:55:51.593388,2143.128786
2017-09-13 19:55:56.629511,2130.67771
2017-09-13 19:56:01.671205,1939.426429
2017-09-13 19:56:06.710207,207.842736
2017-09-13 19:56:11.753369,203.378829
2017-09-13 19:56:16.793721,3.144142
2017-09-13 19:56:21.834019,214.591517
2017-09-13 19:56:26.874643,203.309784
2017-09-13 19:56:31.908701,3.233433
2017-09-13 19:56:36.953988,218.9449
2017-09-13 19:56:42.070408,209.376097
2017-09-13 19:56:47.111900,3.273395
2017-09-13 19:56:52.166857,197.509363
2017-09-13 19:56:57.205412,206.709333
2017-09-13 19:57:02.262930,3.418541
2017-09-13 19:57:07.306081,23.625516
2017-09-13 19:57:12.385136,218.11689
2017-09-13 19:57:17.427734,139.882885
2017-09-13 19:57:22.470638,23.656708
2017-09-13 19:57:27.523208,153.084815
2017-09-13 19:57:32.571084,81.267095
2017-09-13 19:57:37.666627,13.626816
2017-09-13 19:57:42.770271,13.550451
2017-09-13 19:57:47.816030,13.650688
2017-09-13 19:57:52.864580,3.236994
2017-09-13 19:57:57.910379,3.169004
2017-09-13 19:58:02.957504,10.84102
2017-09-13 19:58:08.016093,114.549846
2017-09-13 19:58:13.065557,118.465681
2017-09-13 19:58:18.116697,10.661715
2017-09-13 19:58:23.169497,117.291656
2017-09-13 19:58:28.214403,125.751192
2017-09-13 19:58:33.257705,10.885995
